Date,Time,Open,High,Low,Close,Volume
2022.11.17,16:00,1.17643,1.17895,1.1763,1.1782,16218
2022.11.17,16:15,1.17821,1.17964,1.17751,1.17953,12888
2022.11.17,16:30,1.17953,1.18117,1.1794,1.17985,20039
2022.11.17,16:45,1.17984,1.18071,1.17855,1.17878,14881
2022.11.17,17:00,1.17878,1.1806,1.17851,1.17978,17160
2022.11.17,17:15,1.17978,1.18194,1.17947,1.18184,14641
2022.11.17,17:30,1.18183,1.18184,1.17865,1.17897,11779
2022.11.17,17:45,1.17897,1.17901,1.17675,1.17776,18555
2022.11.17,18:00,1.17775,1.17825,1.17707,1.17805,12182
2022.11.17,18:15,1.17805,1.17823,1.17654,1.17783,10799
2022.11.17,18:30,1.17783,1.1791,1.17696,1.17893,9603
2022.11.17,18:45,1.17893,1.18128,1.17837,1.18092,8691
2022.11.17,19:00,1.18092,1.18332,1.18092,1.18291,13348
2022.11.17,19:15,1.18292,1.18307,1.18171,1.18192,11679
2022.11.17,19:30,1.18192,1.18286,1.1819,1.1824,9378
2022.11.17,19:45,1.1824,1.1844,1.1824,1.18363,10768
2022.11.17,20:00,1.18364,1.1844,1.18345,1.18392,7771
2022.11.17,20:15,1.18393,1.1854,1.18372,1.18504,7752
2022.11.17,20:30,1.18505,1.18645,1.185,1.1859,5768
2022.11.17,20:45,1.1859,1.18604,1.1852,1.1852,7079
2022.11.17,21:00,1.1852,1.18594,1.1848,1.18525,7248
2022.11.17,21:15,1.18525,1.18525,1.18449,1.18452,6591
2022.11.17,21:30,1.18454,1.1852,1.18439,1.18482,7374
2022.11.17,21:45,1.18482,1.18581,1.18458,1.18516,7255
2022.11.17,22:00,1.18517,1.18579,1.18418,1.1851,6670
2022.11.17,22:15,1.1851,1.1853,1.18466,1.18492,4853
2022.11.17,22:30,1.18492,1.18554,1.18483,1.18523,5282
2022.11.17,22:45,1.18522,1.18636,1.1852,1.18627,6724
2022.11.17,23:00,1.18626,1.18679,1.18603,1.18649,2242
2022.11.17,23:15,1.18649,1.18649,1.18597,1.18625,1400
2022.11.17,23:30,1.18623,1.18642,1.186,1.18638,944
2022.11.17,23:45,1.18639,1.18679,1.18637,1.18657,396
2022.11.18,00:00,1.18627,1.18645,1.18586,1.18636,128
2022.11.18,00:15,1.18636,1.18636,1.18607,1.18628,2996
2022.11.18,00:30,1.18626,1.18636,1.18626,1.18636,379
2022.11.18,00:45,1.18635,1.18638,1.18632,1.18635,12
2022.11.18,01:00,1.18639,1.18661,1.18588,1.18602,6239
2022.11.18,01:15,1.18602,1.18631,1.18598,1.18628,11021
2022.11.18,01:30,1.18628,1.18638,1.18572,1.18593,6629
2022.11.18,01:45,1.18593,1.18613,1.18572,1.18585,2524
2022.11.18,02:00,1.18584,1.18696,1.18581,1.18691,3099
2022.11.18,02:15,1.18692,1.18873,1.18692,1.18794,5658
2022.11.18,02:30,1.18794,1.18841,1.18737,1.1884,4720
2022.11.18,02:45,1.1884,1.18955,1.18809,1.18895,4855
2022.11.18,03:00,1.18894,1.18984,1.18842,1.18936,6109
2022.11.18,03:15,1.18936,1.19012,1.1891,1.18985,6127
2022.11.18,03:30,1.18985,1.19005,1.18862,1.18869,7840
2022.11.18,03:45,1.18872,1.18899,1.18822,1.18856,7079
2022.11.18,04:00,1.18856,1.1903,1.18854,1.18909,9124
2022.11.18,04:15,1.18909,1.19016,1.1889,1.19014,7966
2022.11.18,04:30,1.19013,1.19028,1.18903,1.18912,6117
2022.11.18,04:45,1.18911,1.191,1.18899,1.18966,7114
2022.11.18,05:00,1.18966,1.19062,1.18951,1.18966,6823
2022.11.18,05:15,1.18966,1.19043,1.1894,1.19012,4601
2022.11.18,05:30,1.19014,1.19142,1.18992,1.1913,5600
2022.11.18,05:45,1.19132,1.19312,1.1912,1.19191,9635
2022.11.18,06:00,1.19192,1.19202,1.19136,1.19159,6458
2022.11.18,06:15,1.19162,1.19172,1.1908,1.19091,5027
2022.11.18,06:30,1.1909,1.19111,1.18952,1.18982,5823
2022.11.18,06:45,1.18982,1.18985,1.18874,1.18913,5146
2022.11.18,07:00,1.18914,1.18967,1.18912,1.18942,4931
2022.11.18,07:15,1.18944,1.18982,1.18891,1.18934,4173
2022.11.18,07:30,1.18934,1.18973,1.18879,1.18948,4672
2022.11.18,07:45,1.18946,1.1904,1.18938,1.19026,6247
2022.11.18,08:00,1.19027,1.19067,1.18928,1.1895,6871
2022.11.18,08:15,1.18952,1.18982,1.18903,1.18922,4739
2022.11.18,08:30,1.18922,1.18934,1.18812,1.1887,5237
2022.11.18,08:45,1.18871,1.19043,1.18859,1.19002,5967
2022.11.18,09:00,1.19009,1.1913,1.18981,1.19129,8094
2022.11.18,09:15,1.19128,1.19189,1.18981,1.18995,9091
2022.11.18,09:30,1.18994,1.19112,1.1886,1.1908,9516
2022.11.18,09:45,1.1908,1.19236,1.1908,1.19176,8882
2022.11.18,10:00,1.19177,1.19183,1.18945,1.18983,18786
2022.11.18,10:15,1.18984,1.19031,1.18821,1.18902,18398
2022.11.18,10:30,1.18902,1.18981,1.18822,1.18909,10507
2022.11.18,10:45,1.18909,1.19104,1.18838,1.19061,10121
2022.11.18,11:00,1.19061,1.19153,1.18951,1.19002,11194
2022.11.18,11:15,1.19002,1.19361,1.18986,1.19341,10519
2022.11.18,11:30,1.1934,1.19509,1.1932,1.19414,11980
2022.11.18,11:45,1.19413,1.19435,1.1919,1.19271,10200
2022.11.18,12:00,1.19271,1.19271,1.19171,1.1921,6363
2022.11.18,12:15,1.1921,1.19283,1.19133,1.19161,6470
2022.11.18,12:30,1.19161,1.19319,1.19125,1.1929,6432
2022.11.18,12:45,1.1929,1.19322,1.191,1.191,6255
2022.11.18,13:00,1.191,1.19202,1.19058,1.191,7898
2022.11.18,13:15,1.19101,1.19161,1.19007,1.19088,5147
2022.11.18,13:30,1.19088,1.19121,1.18967,1.18967,5239
2022.11.18,13:45,1.18967,1.19128,1.18902,1.191,7850
2022.11.18,14:00,1.19099,1.19249,1.19047,1.19248,5113
2022.11.18,14:15,1.19249,1.19409,1.19245,1.19382,6812
2022.11.18,14:30,1.19383,1.194,1.1916,1.19182,4602
2022.11.18,14:45,1.19184,1.19217,1.1897,1.18999,5868
2022.11.18,15:00,1.19,1.19149,1.18929,1.1906,6977
2022.11.18,15:15,1.1906,1.19296,1.19035,1.19246,10702
2022.11.18,15:30,1.19246,1.19285,1.19153,1.19165,8150
2022.11.18,15:45,1.19163,1.19189,1.19,1.19062,10051
2022.11.18,16:00,1.19065,1.19105,1.18945,1.1902,10347
2022.11.18,16:15,1.1902,1.19052,1.18884,1.18993,10085
2022.11.18,16:30,1.18992,1.19024,1.18851,1.1892,15786
2022.11.18,16:45,1.18921,1.18985,1.18808,1.1885,14853
2022.11.18,17:00,1.18849,1.18954,1.18734,1.18935,17027
2022.11.18,17:15,1.18935,1.19148,1.18916,1.19115,12357
2022.11.18,17:30,1.19115,1.1921,1.19068,1.19156,12380
2022.11.18,17:45,1.19156,1.19375,1.19141,1.19291,12647
2022.11.18,18:00,1.19292,1.19304,1.19179,1.19297,9996
2022.11.18,18:15,1.19297,1.19336,1.19194,1.19202,9449
2022.11.18,18:30,1.19202,1.19221,1.19012,1.19042,8880
2022.11.18,18:45,1.19043,1.19074,1.18935,1.19001,8268
2022.11.18,19:00,1.19001,1.19038,1.1887,1.18916,7196
2022.11.18,19:15,1.18916,1.18917,1.18802,1.18912,10140
2022.11.18,19:30,1.18911,1.18971,1.18876,1.18898,6504
2022.11.18,19:45,1.18898,1.18932,1.18727,1.18784,7396
2022.11.18,20:00,1.18784,1.18836,1.18757,1.18812,6424
2022.11.18,20:15,1.18812,1.1887,1.18753,1.1886,6388
2022.11.18,20:30,1.1886,1.18901,1.18822,1.1883,4422
2022.11.18,20:45,1.1883,1.18835,1.18778,1.18801,5310
2022.11.18,21:00,1.18801,1.18852,1.18795,1.18849,4680
2022.11.18,21:15,1.1885,1.18875,1.18816,1.18817,3744
2022.11.18,21:30,1.18817,1.18839,1.18761,1.18807,4281
2022.11.18,21:45,1.18807,1.18919,1.18802,1.18903,3600
2022.11.18,22:00,1.18904,1.18968,1.18898,1.18916,3519
2022.11.18,22:15,1.18916,1.19005,1.18914,1.18997,4141
2022.11.18,22:30,1.18997,1.19003,1.18933,1.18953,4981
2022.11.18,22:45,1.18951,1.18968,1.18803,1.18832,6649
2022.11.18,23:00,1.18833,1.18838,1.18791,1.1881,3100
2022.11.18,23:15,1.18811,1.18829,1.18789,1.18823,1365
2022.11.18,23:30,1.18822,1.1884,1.18803,1.18828,3577
2022.11.18,23:45,1.18828,1.18849,1.18798,1.18835,2570
2022.11.21,00:00,1.19,1.19004,1.18862,1.18862,32
2022.11.21,00:15,1.18845,1.18845,1.18819,1.18822,23
2022.11.21,00:30,1.18824,1.18856,1.18824,1.1885,113
2022.11.21,00:45,1.18851,1.18857,1.18842,1.18852,59
2022.11.21,01:00,1.18865,1.18966,1.18863,1.18918,2417
2022.11.21,01:15,1.18919,1.18921,1.18852,1.18861,10250
2022.11.21,01:30,1.18862,1.18864,1.18798,1.18837,3192
2022.11.21,01:45,1.1884,1.18911,1.18826,1.18843,6024
2022.11.21,02:00,1.18852,1.18856,1.18756,1.18758,8729
2022.11.21,02:15,1.18759,1.18802,1.18737,1.18738,6237
2022.11.21,02:30,1.18739,1.1874,1.18624,1.18677,5711
2022.11.21,02:45,1.18678,1.18721,1.1864,1.18669,6550
2022.11.21,03:00,1.1867,1.18673,1.18566,1.18619,5424
2022.11.21,03:15,1.18619,1.18628,1.18457,1.18545,7839
2022.11.21,03:30,1.18544,1.18674,1.18477,1.18658,7972
2022.11.21,03:45,1.18658,1.18683,1.18541,1.18564,6429
2022.11.21,04:00,1.18567,1.18567,1.18425,1.18427,6308
2022.11.21,04:15,1.18427,1.18519,1.18385,1.18495,5022
2022.11.21,04:30,1.18495,1.18497,1.18404,1.18435,4428
2022.11.21,04:45,1.18435,1.18439,1.18365,1.18365,3937
2022.11.21,05:00,1.18366,1.18464,1.18359,1.1846,4043
2022.11.21,05:15,1.1846,1.18517,1.18439,1.18455,4357
2022.11.21,05:30,1.18455,1.18523,1.18436,1.18469,3452
2022.11.21,05:45,1.1847,1.18547,1.18462,1.18543,3333
2022.11.21,06:00,1.18544,1.1856,1.1848,1.18496,3171
2022.11.21,06:15,1.18496,1.18517,1.18397,1.18418,3165
2022.11.21,06:30,1.18418,1.18418,1.18276,1.18335,5222
2022.11.21,06:45,1.18335,1.18367,1.18317,1.18341,4928
2022.11.21,07:00,1.18342,1.18354,1.18284,1.18303,7257
2022.11.21,07:15,1.18303,1.18333,1.18225,1.18289,5385
2022.11.21,07:30,1.1829,1.18308,1.1821,1.18233,4817
2022.11.21,07:45,1.18234,1.18339,1.18224,1.18319,6724
2022.11.21,08:00,1.18319,1.18367,1.1829,1.18334,5520
2022.11.21,08:15,1.18334,1.18396,1.18292,1.18313,5404
2022.11.21,08:30,1.18307,1.18319,1.18124,1.18181,5846
2022.11.21,08:45,1.18179,1.182,1.18066,1.18091,6817
2022.11.21,09:00,1.18093,1.18263,1.18074,1.18259,7361
2022.11.21,09:15,1.18259,1.1828,1.18178,1.18201,6749
2022.11.21,09:30,1.18199,1.18393,1.18175,1.18263,6631
2022.11.21,09:45,1.18263,1.18307,1.18149,1.18177,8257
2022.11.21,10:00,1.18178,1.18363,1.18146,1.18304,13709
2022.11.21,10:15,1.18305,1.18384,1.18158,1.18355,13358
2022.11.21,10:30,1.18355,1.18355,1.18154,1.18213,9945
2022.11.21,10:45,1.18212,1.18238,1.18058,1.18143,8253
2022.11.21,11:00,1.18142,1.18208,1.17926,1.17964,10586
2022.11.21,11:15,1.17965,1.18117,1.1795,1.17996,9500
2022.11.21,11:30,1.17996,1.18047,1.1795,1.17997,9584
2022.11.21,11:45,1.17998,1.18138,1.1799,1.1805,11721
2022.11.21,12:00,1.1805,1.18142,1.18022,1.18049,9715
2022.11.21,12:15,1.18048,1.18104,1.18014,1.18034,5893
2022.11.21,12:30,1.18034,1.18059,1.17981,1.1801,6047
2022.11.21,12:45,1.1801,1.18202,1.17986,1.18188,7577
2022.11.21,13:00,1.18189,1.18215,1.18126,1.18143,6097
2022.11.21,13:15,1.18142,1.18184,1.18068,1.18149,5544
2022.11.21,13:30,1.1815,1.18298,1.18126,1.18239,5655
2022.11.21,13:45,1.1824,1.18299,1.18041,1.18087,8447
2022.11.21,14:00,1.18087,1.18118,1.17919,1.17919,7235
2022.11.21,14:15,1.1792,1.18024,1.17844,1.17993,10412
2022.11.21,14:30,1.17993,1.18086,1.17956,1.18063,8229
2022.11.21,14:45,1.18064,1.18089,1.17981,1.18066,7385
2022.11.21,15:00,1.18066,1.18117,1.17993,1.18035,8869
2022.11.21,15:15,1.18036,1.18162,1.18014,1.18155,7700
2022.11.21,15:30,1.18155,1.18162,1.18069,1.18094,7152
2022.11.21,15:45,1.18094,1.18126,1.18023,1.18086,6165
2022.11.21,16:00,1.18087,1.18115,1.1798,1.18034,6176
2022.11.21,16:15,1.18033,1.18219,1.18011,1.18196,8371
2022.11.21,16:30,1.18197,1.1827,1.18062,1.18067,10070
2022.11.21,16:45,1.18067,1.18206,1.18038,1.18178,8293
2022.11.21,17:00,1.18179,1.18247,1.18055,1.18067,8974
2022.11.21,17:15,1.18067,1.18136,1.1801,1.18085,6235
2022.11.21,17:30,1.18085,1.18167,1.18015,1.18016,9381
2022.11.21,17:45,1.18016,1.18018,1.17799,1.17841,10261
2022.11.21,18:00,1.17842,1.17949,1.17831,1.17939,7238
2022.11.21,18:15,1.1794,1.17962,1.17905,1.17929,6412
2022.11.21,18:30,1.17928,1.17979,1.17906,1.17923,7544
2022.11.21,18:45,1.17922,1.17937,1.17781,1.1783,5351
2022.11.21,19:00,1.1783,1.17906,1.17788,1.17877,7817
2022.11.21,19:15,1.17876,1.17913,1.17809,1.17858,6731
2022.11.21,19:30,1.17859,1.18008,1.17858,1.17981,5858
2022.11.21,19:45,1.17982,1.17999,1.17891,1.1793,5319
2022.11.21,20:00,1.1793,1.18111,1.17911,1.18106,5605
2022.11.21,20:15,1.18105,1.18123,1.18034,1.18056,3826
2022.11.21,20:30,1.18055,1.1811,1.18,1.18069,5006
2022.11.21,20:45,1.18069,1.18089,1.18007,1.18061,3261
2022.11.21,21:00,1.18062,1.18198,1.18056,1.18193,3938
2022.11.21,21:15,1.18193,1.18221,1.18155,1.18205,3161
2022.11.21,21:30,1.18204,1.18239,1.18162,1.18171,3654
2022.11.21,21:45,1.18171,1.18218,1.18128,1.1815,4647
2022.11.21,22:00,1.18149,1.1822,1.18134,1.18165,4994
2022.11.21,22:15,1.18164,1.18174,1.18047,1.1811,2577
2022.11.21,22:30,1.18111,1.18173,1.18101,1.1814,3615
2022.11.21,22:45,1.1814,1.18239,1.18139,1.18195,5774
2022.11.21,23:00,1.18195,1.18203,1.18135,1.18138,2088
2022.11.21,23:15,1.18139,1.18178,1.18138,1.18161,2100
2022.11.21,23:30,1.18162,1.18216,1.18161,1.18198,2166
2022.11.21,23:45,1.18199,1.18233,1.18196,1.18213,431
2022.11.22,00:00,1.18206,1.18206,1.18166,1.18175,40
2022.11.22,00:15,1.18177,1.1819,1.18176,1.1819,568
2022.11.22,00:30,1.18191,1.182,1.18187,1.182,71
2022.11.22,00:45,1.182,1.1821,1.182,1.1821,36
2022.11.22,01:00,1.18219,1.18258,1.18172,1.18224,5610
2022.11.22,01:15,1.18224,1.18266,1.18195,1.18216,18030
2022.11.22,01:30,1.18213,1.18245,1.1819,1.18211,6109
2022.11.22,01:45,1.18211,1.18258,1.18211,1.18256,1916
2022.11.22,02:00,1.18257,1.18461,1.18213,1.18412,6322
2022.11.22,02:15,1.18412,1.18456,1.18392,1.18452,6176
2022.11.22,02:30,1.18453,1.18487,1.18387,1.18476,5516
2022.11.22,02:45,1.18479,1.1849,1.18414,1.18433,3538
2022.11.22,03:00,1.18433,1.18572,1.18421,1.18545,5466
2022.11.22,03:15,1.18544,1.18588,1.18491,1.18544,4890
2022.11.22,03:30,1.18544,1.18593,1.18492,1.18494,5415
2022.11.22,03:45,1.18494,1.18554,1.18451,1.18524,5862
2022.11.22,04:00,1.18524,1.18616,1.18503,1.1861,4742
2022.11.22,04:15,1.18609,1.18636,1.18553,1.18565,4134
2022.11.22,04:30,1.18565,1.18565,1.1849,1.18512,6470
2022.11.22,04:45,1.18512,1.1862,1.18499,1.18584,6502
2022.11.22,05:00,1.18584,1.18637,1.1855,1.18572,4495
2022.11.22,05:15,1.18572,1.18584,1.18531,1.18563,3668
2022.11.22,05:30,1.18565,1.18606,1.1854,1.18577,3963
2022.11.22,05:45,1.18578,1.18596,1.18548,1.18575,4736
2022.11.22,06:00,1.18575,1.18575,1.18491,1.18518,4420
2022.11.22,06:15,1.18517,1.1854,1.185,1.18537,2697
2022.11.22,06:30,1.18539,1.18561,1.18515,1.18526,4290
2022.11.22,06:45,1.18527,1.1857,1.18513,1.18551,3325
2022.11.22,07:00,1.18553,1.18563,1.18472,1.18491,6717
2022.11.22,07:15,1.18491,1.18515,1.18403,1.1841,7005
2022.11.22,07:30,1.18411,1.18438,1.18333,1.18376,4817
2022.11.22,07:45,1.18376,1.18442,1.18372,1.18442,5563
2022.11.22,08:00,1.18442,1.1852,1.18423,1.18496,5858
2022.11.22,08:15,1.18495,1.18505,1.18416,1.18426,5033
2022.11.22,08:30,1.18426,1.18444,1.18366,1.18424,7434
2022.11.22,08:45,1.18424,1.18435,1.18319,1.18334,4031
2022.11.22,09:00,1.18336,1.18414,1.18282,1.18309,5748
2022.11.22,09:15,1.18311,1.18354,1.18243,1.18276,5168
2022.11.22,09:30,1.18277,1.18373,1.18263,1.18363,5892
2022.11.22,09:45,1.18363,1.18504,1.18361,1.18469,6585
2022.11.22,10:00,1.18469,1.18512,1.18311,1.18374,10596
2022.11.22,10:15,1.18374,1.18613,1.18351,1.1853,12736
2022.11.22,10:30,1.18529,1.18605,1.18292,1.18332,10969
2022.11.22,10:45,1.18331,1.18416,1.18302,1.1834,7725
2022.11.22,11:00,1.1834,1.1837,1.18284,1.18354,8675
2022.11.22,11:15,1.18355,1.18501,1.18311,1.18467,7795
2022.11.22,11:30,1.18469,1.18836,1.18469,1.18722,11092
2022.11.22,11:45,1.18722,1.18751,1.18562,1.18594,7579
2022.11.22,12:00,1.18595,1.18595,1.18472,1.1852,8965
2022.11.22,12:15,1.1852,1.18611,1.18459,1.18513,7387
2022.11.22,12:30,1.18513,1.1864,1.18513,1.18588,5291
2022.11.22,12:45,1.18589,1.18671,1.18548,1.1864,5133
2022.11.22,13:00,1.1864,1.18723,1.18602,1.18624,5838
2022.11.22,13:15,1.18622,1.1882,1.18619,1.18762,6095
2022.11.22,13:30,1.18761,1.18769,1.18683,1.18734,4948
2022.11.22,13:45,1.18733,1.18789,1.18619,1.18754,6263
2022.11.22,14:00,1.18755,1.18776,1.18702,1.1875,5545
2022.11.22,14:15,1.1875,1.18855,1.1868,1.18799,7942
2022.11.22,14:30,1.18799,1.18879,1.18783,1.18809,5406
2022.11.22,14:45,1.18808,1.1887,1.1878,1.18839,4947
2022.11.22,15:00,1.1884,1.19026,1.18815,1.1896,7824
2022.11.22,15:15,1.18961,1.19024,1.18853,1.18864,7173
2022.11.22,15:30,1.18865,1.18911,1.18797,1.18801,6582
2022.11.22,15:45,1.18803,1.18942,1.18763,1.18767,6584
2022.11.22,16:00,1.18769,1.18828,1.18668,1.18725,7781
2022.11.22,16:15,1.18725,1.18821,1.18679,1.1879,6994
2022.11.22,16:30,1.18789,1.18877,1.18674,1.1872,12930
2022.11.22,16:45,1.1872,1.18822,1.18683,1.18692,11432
2022.11.22,17:00,1.18693,1.18793,1.18658,1.1877,10245
2022.11.22,17:15,1.1877,1.18879,1.18769,1.18827,9563
2022.11.22,17:30,1.18828,1.18849,1.18719,1.18812,10758
2022.11.22,17:45,1.18811,1.1891,1.1868,1.18791,15073
2022.11.22,18:00,1.18791,1.18822,1.18696,1.18719,8887
2022.11.22,18:15,1.1872,1.18747,1.18669,1.18689,7759
2022.11.22,18:30,1.18689,1.187,1.18557,1.18557,7708
2022.11.22,18:45,1.18555,1.18791,1.18551,1.18779,5976
2022.11.22,19:00,1.18777,1.18792,1.18661,1.18715,5195
2022.11.22,19:15,1.18716,1.18735,1.18596,1.1865,4621
2022.11.22,19:30,1.18651,1.18737,1.18649,1.18695,4115
2022.11.22,19:45,1.18695,1.18824,1.18694,1.18813,3957
2022.11.22,20:00,1.18813,1.18863,1.18774,1.18847,4185
2022.11.22,20:15,1.18846,1.18885,1.18825,1.1888,3009
2022.11.22,20:30,1.18881,1.18906,1.18842,1.18843,4037
2022.11.22,20:45,1.18844,1.18937,1.18828,1.18908,3639
2022.11.22,21:00,1.18909,1.18911,1.18782,1.188,3409
2022.11.22,21:15,1.188,1.18857,1.18786,1.1884,2701
2022.11.22,21:30,1.18839,1.18842,1.18742,1.18747,2603
2022.11.22,21:45,1.18746,1.18844,1.18743,1.18832,3375
2022.11.22,22:00,1.18832,1.1889,1.18811,1.18869,2738
2022.11.22,22:15,1.18869,1.18891,1.18843,1.1889,2422
2022.11.22,22:30,1.1889,1.18929,1.18876,1.18889,4202
2022.11.22,22:45,1.1889,1.1891,1.18864,1.18896,4547
2022.11.22,23:00,1.18896,1.18912,1.18838,1.18856,3374
2022.11.22,23:15,1.18856,1.189,1.18848,1.18882,2841
2022.11.22,23:30,1.18881,1.18901,1.18844,1.18845,2320
2022.11.22,23:45,1.18844,1.18862,1.18821,1.18839,980
2022.11.23,00:00,1.18833,1.18841,1.1882,1.18837,70
2022.11.23,00:15,1.18839,1.18849,1.18839,1.18849,767
2022.11.23,00:30,1.18848,1.1885,1.18829,1.18829,568
2022.11.23,00:45,1.18831,1.18865,1.18829,1.1885,683
2022.11.23,01:00,1.18855,1.18879,1.18804,1.18837,5832
2022.11.23,01:15,1.18836,1.189,1.18789,1.18889,8556
2022.11.23,01:30,1.18889,1.18905,1.18867,1.1887,1941
2022.11.23,01:45,1.1887,1.18937,1.18869,1.18928,2517
2022.11.23,02:00,1.18929,1.191,1.18923,1.19053,6713
2022.11.23,02:15,1.19053,1.19063,1.19005,1.19022,3962
2022.11.23,02:30,1.19022,1.19024,1.18968,1.18974,2534
2022.11.23,02:45,1.18974,1.18974,1.1888,1.18897,2271
2022.11.23,03:00,1.18897,1.18982,1.18877,1.18911,8243
2022.11.23,03:15,1.18911,1.18924,1.18777,1.18811,5294
2022.11.23,03:30,1.18811,1.18852,1.18774,1.18788,7961
2022.11.23,03:45,1.18789,1.18877,1.1876,1.18841,5209
2022.11.23,04:00,1.18841,1.18857,1.1878,1.18804,4218
2022.11.23,04:15,1.18805,1.18828,1.18782,1.18799,2473
2022.11.23,04:30,1.188,1.18866,1.18788,1.18851,2996
2022.11.23,04:45,1.18852,1.18941,1.18837,1.18929,2890
2022.11.23,05:00,1.18928,1.1893,1.18837,1.18842,3802
2022.11.23,05:15,1.18842,1.18866,1.188,1.18809,2620
2022.11.23,05:30,1.18809,1.18879,1.18809,1.18854,2075
2022.11.23,05:45,1.18855,1.18863,1.18752,1.18789,3868
2022.11.23,06:00,1.18789,1.18789,1.18738,1.18771,3034
2022.11.23,06:15,1.18772,1.1878,1.18739,1.18743,2445
2022.11.23,06:30,1.18743,1.18785,1.18738,1.18763,2104
2022.11.23,06:45,1.18763,1.1878,1.18721,1.18779,1880
2022.11.23,07:00,1.18779,1.18807,1.1874,1.18798,2425
2022.11.23,07:15,1.18797,1.18902,1.1879,1.18901,2850
2022.11.23,07:30,1.189,1.18907,1.18824,1.18884,3501
2022.11.23,07:45,1.18883,1.18909,1.18846,1.18855,3991
2022.11.23,08:00,1.18855,1.18895,1.18836,1.1888,4017
2022.11.23,08:15,1.18878,1.18893,1.18828,1.18847,3694
2022.11.23,08:30,1.18847,1.18895,1.18834,1.18887,3686
2022.11.23,08:45,1.18888,1.18959,1.1885,1.18887,4704
2022.11.23,09:00,1.18887,1.18977,1.18817,1.18972,5599
2022.11.23,09:15,1.1897,1.19063,1.18888,1.18974,6686
2022.11.23,09:30,1.18974,1.19038,1.18936,1.18994,6163
2022.11.23,09:45,1.18995,1.19119,1.1899,1.19034,8846
2022.11.23,10:00,1.19034,1.19049,1.18799,1.18838,9098
2022.11.23,10:15,1.18837,1.18876,1.18768,1.18798,9950
2022.11.23,10:30,1.18798,1.1892,1.18738,1.18863,8230
2022.11.23,10:45,1.18861,1.18949,1.18858,1.18909,6239
2022.11.23,11:00,1.1891,1.18943,1.18817,1.18903,8343
2022.11.23,11:15,1.18903,1.18998,1.18838,1.18985,6439
2022.11.23,11:30,1.18987,1.1917,1.18879,1.19165,5802
2022.11.23,11:45,1.19164,1.19359,1.19157,1.1919,9919
2022.11.23,12:00,1.1919,1.19207,1.19044,1.19082,9435
2022.11.23,12:15,1.19083,1.19128,1.19052,1.19072,5325
2022.11.23,12:30,1.19072,1.19181,1.19062,1.19164,5948
2022.11.23,12:45,1.19164,1.19266,1.19146,1.19252,3576
2022.11.23,13:00,1.19253,1.19277,1.19206,1.19229,5466
2022.11.23,13:15,1.19229,1.19343,1.1921,1.19329,4533
2022.11.23,13:30,1.1933,1.19375,1.19288,1.19336,5966
2022.11.23,13:45,1.19336,1.1946,1.19326,1.1938,5419
2022.11.23,14:00,1.1938,1.19396,1.19274,1.19301,5976
2022.11.23,14:15,1.19301,1.19332,1.19278,1.19318,4841
2022.11.23,14:30,1.19319,1.19451,1.19299,1.19381,5401
2022.11.23,14:45,1.19381,1.1946,1.19358,1.19417,6492
2022.11.23,15:00,1.19416,1.19546,1.19372,1.19537,9312
2022.11.23,15:15,1.19536,1.19645,1.19493,1.19576,9864
2022.11.23,15:30,1.19576,1.19813,1.19562,1.19621,20563
2022.11.23,15:45,1.19621,1.19739,1.1955,1.19706,12740
2022.11.23,16:00,1.19706,1.19819,1.19662,1.1978,11673
2022.11.23,16:15,1.1978,1.19789,1.19656,1.19761,10296
2022.11.23,16:30,1.1976,1.19867,1.19741,1.19809,13003
2022.11.23,16:45,1.19809,1.20364,1.19809,1.20205,22966
2022.11.23,17:00,1.20208,1.20279,1.20058,1.20134,22101
2022.11.23,17:15,1.20134,1.20298,1.20019,1.20217,14831
2022.11.23,17:30,1.20217,1.20648,1.20214,1.2064,16237
2022.11.23,17:45,1.20641,1.20803,1.20611,1.20662,18302
2022.11.23,18:00,1.20663,1.20676,1.20442,1.20539,12800
2022.11.23,18:15,1.2054,1.20643,1.2051,1.20603,8547
2022.11.23,18:30,1.20602,1.2074,1.2059,1.2064,8150
2022.11.23,18:45,1.20637,1.20645,1.20271,1.20389,10201
2022.11.23,19:00,1.20389,1.20445,1.20324,1.20407,7643
2022.11.23,19:15,1.20407,1.2044,1.20348,1.20366,5358
2022.11.23,19:30,1.20367,1.20398,1.20295,1.20325,4883
2022.11.23,19:45,1.20325,1.20355,1.20273,1.20293,6373
2022.11.23,20:00,1.20293,1.20346,1.20265,1.20293,6600
2022.11.23,20:15,1.20294,1.20368,1.20293,1.20359,5262
2022.11.23,20:30,1.2036,1.20419,1.20357,1.20389,4613
2022.11.23,20:45,1.20389,1.2039,1.20255,1.20263,5986
2022.11.23,21:00,1.20263,1.20647,1.20187,1.20493,20296
2022.11.23,21:15,1.20493,1.20659,1.20473,1.20597,12118
2022.11.23,21:30,1.20596,1.206,1.20425,1.20519,9097
2022.11.23,21:45,1.20519,1.20687,1.2047,1.20648,8760
2022.11.23,22:00,1.20649,1.20683,1.20595,1.20653,8403
2022.11.23,22:15,1.20653,1.20718,1.20649,1.20674,6675
2022.11.23,22:30,1.20674,1.20678,1.20605,1.20653,5349
2022.11.23,22:45,1.20653,1.20657,1.20599,1.20652,6648
